annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,co2_ppm,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,production_t
2008,Sud-Ouest,poivre,petite_saison_sèche,17.37,1833.84,90.81,20.78,5.16,396.48,43.14,4.61,alluvial,5.48,3.58,45.11,24.27,65.47,non_irriguée,améliorée,4.3,2.17,1.03,2.24
2006,Sud,cacao,saison_sèche,24.6,1592.02,81.19,22.59,3.29,395.79,76.74,9.29,ferrallitique,6.5,2.21,57.47,31.55,151.52,aspersion,améliorée,586.1,4.33,0.38,1.65
2009,Littoral,palmier_à_huile,grande_saison_pluies,29.04,2003.56,76.89,24.02,4.39,400.22,76.28,34.05,alluvial,6.43,1.5,94.39,60.31,184.97,gravitaire,biologique,0,2.79,18.86,52.62
2008,Ouest,maïs,saison_sèche,18.68,2149.05,86.5,22.39,3.18,392.51,80.14,41.37,ferrallitique_rouge,5.66,2.46,152.05,50.38,92.67,non_irriguée,améliorée,1172.2,4.07,0.85,3.46
2023,Sud,palmier_à_huile,petite_saison_pluies,22.4,1481.2,79.11,14.0,4.41,435.26,37.44,32.84,sableux_forestier,5.05,3.25,109.55,62.14,227.18,goutte-à-goutte,biologique,746.6,1.8,17.84,32.11
2019,Est,manioc,petite_saison_sèche,25.46,1730.46,95.6,13.41,4.94,423.28,57.91,37.96,alluvial,6.48,1.52,48.26,45.53,87.74,gravitaire,améliorée,523.9,3.11,0.08,0.25
2000,Adamaoua,pomme_de_terre,saison_sèche,25.14,1563.87,50.01,10.5,5.59,377.45,77.43,37.19,brun_eutrophe,5.81,5.16,139.08,91.89,221.35,goutte-à-goutte,conventionnelle,1454.3,1.47,5.08,7.47
2000,Est,cacaotier,saison_sèche,29.45,1561.61,88.08,8,6.07,377.6,70.38,32.3,alluvial,6.03,1.87,73.91,48.87,149.58,non_irriguée,conventionnelle,692.9,5.46,0.36,1.97
2002,Nord,sorgho,saison_sèche,24.77,1083.55,29.68,8.84,5.62,384.09,15.7,46.72,brun_subaride,4.89,1.53,61.58,39.31,38.42,aspersion,conventionnelle,522.6,3.08,1.0,3.08
2014,Nord,coton,grande_saison_pluies,28.32,510.74,44.03,21.97,4.05,405.94,74.12,33.77,sableux,5.92,2.13,88.66,46.8,55.21,aspersion,biologique,407.7,3.47,0.25,0.87
2012,Sud-Ouest,ananas,saison_sèche,24.13,3191.54,94.57,19.75,3.9,411.01,71.15,41.09,alluvial,5.39,1.84,73.61,28.44,215.89,non_irriguée,biologique,61.0,0.2,7.61,1.52
2011,Est,riz,petite_saison_pluies,21.92,1540.14,81.64,20.05,4.74,405.07,60.05,18.69,alluvial,6.58,7.15,75.43,44.21,97.3,gravitaire,conventionnelle,551.8,0.55,1.66,0.91
2002,Est,riz,petite_saison_pluies,25.87,1546.27,79.8,14.99,3.85,383.16,52.34,43.96,ferrallitique,6.39,5.43,97.75,35.41,64.73,non_irriguée,améliorée,638.0,2.13,1.81,3.86
2007,Sud-Ouest,bananier,saison_sèche,22.1,3384.96,97.59,20.58,4.63,402.24,83.64,39.24,alluvial,5.93,1.49,243.43,60.01,337.27,aspersion,intégrée,364.6,3.0,17.6,52.8
2020,Sud,bananier,grande_saison_pluies,21.55,1900.87,73.45,18.97,5.53,419.8,79.29,30.41,ferrallitique,5.6,4.19,242.92,77.94,213.25,aspersion,améliorée,602.1,2.2,8.03,17.67
2021,Sud-Ouest,poivre,petite_saison_pluies,24.0,3113.88,86.28,18.06,5.31,435.49,58.6,36.22,ferrallitique,5.27,3.44,74.51,21.12,72.34,goutte-à-goutte,améliorée,607.3,0.1,0.83,0.08
2013,Centre,tomate,petite_saison_pluies,22.42,1444.1,78.73,15.42,4.37,413.78,70.07,54.74,hydromorphe,6.19,3.18,121.25,39.04,177.69,pluviale,traditionnelle,466.1,0.97,10.31,10.0
2024,Nord-Ouest,pomme_de_terre,petite_saison_sèche,11.68,1708.56,67.18,18.25,1.91,435.14,58.73,55.54,ferrallitique_rouge,5.67,4.47,159.47,113.65,220.89,aspersion,conventionnelle,1410.4,1.58,5.54,8.75
2012,Est,manioc,grande_saison_pluies,30.65,1696.11,83.81,17.5,4.47,407.55,46.9,39.43,ferrallitique,5.31,1.77,71.67,49.34,85.47,non_irriguée,améliorée,681.7,5.42,12.95,70.19
2019,Littoral,cacaotier,petite_saison_pluies,27.45,2720.92,98.07,20.04,4.78,426.03,36.6,48.58,sableux_côtier,5.98,1.67,81.91,44.45,81.87,pluviale,améliorée,95.1,1.36,0.57,0.78
2011,Nord,mil,grande_saison_pluies,39.39,1115.98,77.6,20.62,4.44,405.72,42.89,20.21,brun_subaride,5.98,0.96,55.08,28.95,17.66,pluviale,améliorée,438.9,0.1,0.51,0.05
2000,Est,cacaotier,petite_saison_sèche,22.81,1623.18,69.31,17.93,4.28,375.03,44.62,30.78,hydromorphe,6.01,2.86,76.68,19.45,164.61,non_irriguée,traditionnelle,521.3,1.0,0.43,0.43
2009,Nord,coton,saison_sèche,28.22,1305.16,31.14,15.78,6.62,399.43,63.67,33.96,vertisol,5.52,1.73,79.73,33.44,61.17,aspersion,traditionnelle,427.9,1.99,0.87,1.73
2024,Sud-Ouest,ananas,petite_saison_sèche,22.21,3487.83,84.3,22.28,3.98,438.54,75.95,46.69,ferrallitique,4.98,4.16,71.51,33.42,183.53,non_irriguée,biologique,460.9,4.33,6.16,26.67
2006,Adamaoua,pomme_de_terre,petite_saison_pluies,19.9,1417.9,71.26,21.78,4.78,388.48,71.07,57.6,brun_eutrophe,5.71,2.69,165.22,36.01,142.24,goutte-à-goutte,améliorée,980.9,4.73,5.77,27.29
2017,Sud,bananier,saison_sèche,27.97,1741.81,74.05,12.95,5.0,414.21,49.65,29.13,ferrallitique,6.13,3.87,149.03,58.65,281.31,pluviale,conventionnelle,450.9,2.9,17.09,49.56
2010,Adamaoua,haricot,petite_saison_sèche,24.18,1176.74,78.38,18.5,4.22,406.96,49.94,44.69,ferrallitique_lessivé,6.93,1.95,10.02,30.36,50.47,aspersion,intégrée,1024.4,0.85,1.15,0.98
2005,Centre,tomate,saison_sèche,25.29,1155.05,83.45,14.44,3.58,388.15,58.02,41.07,hydromorphe,6.56,1.55,112.82,73.35,167.99,pluviale,intégrée,492.8,1.96,15.15,29.69
2009,Adamaoua,pomme_de_terre,grande_saison_pluies,22.38,1504.9,66.33,19.17,4.05,406.15,42.72,47.36,ferrallitique_lessivé,5.42,4.0,152.81,83.84,233.74,pluviale,biologique,1100.7,2.12,7.08,15.01
2020,Littoral,cacaotier,grande_saison_pluies,29.14,2593.74,90.1,14.2,5.12,428.11,43.69,63.84,ferrallitique,5.85,5.05,74.33,45.42,86.98,pluviale,biologique,0,7.04,0.22,1.55
2020,Extrême-Nord,coton,petite_saison_sèche,34.44,723.03,36.6,15.03,5.02,428.33,61.13,49.59,halomorphe,5.64,2.97,59.17,19.27,38.04,non_irriguée,intégrée,234.9,0.88,1.3,1.14
2001,Nord-Ouest,pomme_de_terre,petite_saison_sèche,22.05,1774.3,93.31,30,4.75,385.61,85.92,21.77,ferrallitique_rouge,6.13,3.39,115.62,46.87,214.43,goutte-à-goutte,traditionnelle,2333.7,4.99,3.28,16.37
2015,Ouest,café_arabica,saison_sèche,22.76,1728.4,76.56,20.31,4.75,419.25,76.71,28.32,ferrallitique_rouge,5.57,5.53,86.62,37.44,124.95,aspersion,conventionnelle,1118.6,3.02,0.65,1.96
2006,Adamaoua,pomme_de_terre,petite_saison_sèche,19.76,1571.08,76.7,14.16,3.34,394.98,63.12,33.35,limoneux,5.52,1.45,159.86,55.39,263.55,pluviale,traditionnelle,1062.2,3.83,6.28,24.05
2024,Sud-Ouest,palmier_à_huile,grande_saison_pluies,28.95,2477.01,94.91,17.1,3.81,435.32,27.72,29.9,ferrallitique,5.41,3.38,92.13,49.88,215.57,aspersion,améliorée,354.8,0.1,23.5,2.35
2003,Nord-Ouest,café_arabica,grande_saison_pluies,12.21,1743.85,65.35,17.85,2.03,385.56,29.59,44.27,ferrallitique_rouge,6.2,3.89,74.34,41.25,118.77,gravitaire,traditionnelle,2233.5,4.07,1.02,4.15
2004,Ouest,tomate,saison_sèche,20.31,1948.4,75.17,13.49,4.0,382.79,51.03,19.91,andosolique,6.45,3.52,121.08,49.53,184.37,non_irriguée,intégrée,1335.9,1.7,5.77,9.81
2001,Nord,arachide,grande_saison_pluies,29.89,686.97,39.22,22.66,5.88,383.77,48.27,27.27,sableux,5.47,3.67,16.59,35.09,84.27,gravitaire,traditionnelle,452.1,6.41,1.9,12.18
2023,Nord-Ouest,pomme_de_terre,petite_saison_sèche,20.57,1995.67,71.58,16.01,5.55,437.06,66.42,25.75,andosolique,6.39,3.53,129.04,55.02,207.22,aspersion,traditionnelle,951.0,3.72,3.01,11.2
2011,Est,bananier,petite_saison_pluies,22.2,1741.11,83.43,19.5,3.99,403.36,61.27,33.53,ferrallitique,6.03,1.83,189.66,45.69,285.13,gravitaire,intégrée,680.2,3.66,12.02,43.99
2020,Centre,maïs,petite_saison_sèche,28.4,1213.29,68.67,16.53,4.92,426.49,52.58,54.24,alluvial,6.35,0.85,117.16,33.74,47.67,aspersion,traditionnelle,734.2,1.03,0.94,0.97
2017,Centre,palmier_à_huile,saison_sèche,25.21,1634.2,71.47,11.52,5.15,416.55,43.8,48.5,hydromorphe,5.37,5.8,134.76,48.94,170.87,goutte-à-goutte,biologique,728.3,4.98,8.87,44.17
2005,Est,manioc,saison_sèche,24.04,1285.87,85.84,25.8,3.99,388.21,54.13,32.12,alluvial,5.12,2.2,61.86,6.87,112.48,goutte-à-goutte,traditionnelle,546.0,6.8,9.53,64.8
2023,Extrême-Nord,arachide,grande_saison_pluies,36.99,716.9,40.36,22.92,6.55,425.9,48.56,44.49,halomorphe,5.71,5.42,16.36,31.44,64.59,gravitaire,biologique,396.6,0.1,0.42,0.04
2018,Sud-Ouest,ananas,saison_sèche,26.42,2965.03,86.28,20.1,4.58,423.51,37.58,27.27,alluvial,5.52,3.06,70.83,23.14,220.28,gravitaire,biologique,96.0,7.5,17.26,129.45
2005,Adamaoua,haricot,saison_sèche,23.27,1439.27,51.96,22.66,5.11,392.17,61.58,35.34,ferrallitique_lessivé,6.0,2.4,34.22,40.78,26.41,gravitaire,intégrée,1075.7,4.65,0.66,3.07
2014,Extrême-Nord,oignon,grande_saison_pluies,32.76,698.73,50.78,20.11,5.15,410.85,77.53,22.65,vertisol,6.12,2.22,50.67,40.01,131.58,non_irriguée,biologique,229.9,3.75,4.5,16.88
2013,Nord-Ouest,pomme_de_terre,saison_sèche,14.05,1271.48,69.54,19.59,4.73,408.16,50.6,51.04,limon-argileux,5.96,2.4,109.57,63.74,234.85,goutte-à-goutte,améliorée,2172.9,1.98,7.4,14.65
2021,Littoral,cacaotier,grande_saison_pluies,26.21,2697.64,77.5,13.8,4.2,431.49,59.1,36.65,sableux_côtier,5.25,3.0,95.33,30.16,102.83,gravitaire,conventionnelle,121.0,1.62,0.73,1.18
2006,Ouest,haricot,grande_saison_pluies,24.3,2020.09,80.55,19.8,4.71,388.44,38.26,30.75,andosolique,6.16,4.41,22.95,33.69,56.11,non_irriguée,conventionnelle,1636.8,4.66,0.36,1.68
2024,Nord-Ouest,riz,petite_saison_sèche,17.04,1807.21,52.95,18.29,2.23,435.61,59.28,21.49,andosolique,6.47,3.71,96.07,31.7,99.3,aspersion,biologique,2044.8,0.1,1.41,0.14
2017,Adamaoua,soja,petite_saison_pluies,13.92,1519.0,73.91,16.87,2.96,415.88,78.71,60.47,limoneux,6.32,1.6,21.01,52.79,111.68,aspersion,améliorée,1053.9,3.8,0.75,2.85
2018,Centre,bananier,saison_sèche,27.43,1432.42,70.73,27.14,4.66,416.88,52.79,49.22,hydromorphe,5.72,3.71,175.17,62.01,352.59,goutte-à-goutte,améliorée,570.9,5.0,28.27,141.35
2020,Littoral,palmier_à_huile,petite_saison_sèche,27.25,2243.34,81.6,9.75,5.61,433.7,55.96,47.77,ferrallitique,5.43,1.03,85.3,6.64,202.62,non_irriguée,traditionnelle,39.8,0.1,15.81,1.58
2011,Est,bananier,petite_saison_pluies,23.72,1381.39,76.97,14.17,3.72,412.39,53.56,64.21,hydromorphe,6.27,3.54,272.5,85.5,411.85,non_irriguée,biologique,658.3,7.04,19.45,136.93
2001,Est,manioc,grande_saison_pluies,25.01,1449.56,71.77,15.96,2.79,380.06,48.1,55.65,hydromorphe,6.53,4.64,69.39,10.38,95.15,pluviale,intégrée,607.5,0.85,9.62,8.18
2012,Nord-Ouest,maïs,saison_sèche,25.51,1554.19,53.38,21.09,4.67,404.15,53.19,44.64,limon-argileux,6.32,2.63,108.99,38.38,65.92,goutte-à-goutte,conventionnelle,1389.1,6.09,1.93,11.75
2006,Centre,bananier,grande_saison_pluies,22.5,1805.98,74.92,25.01,5.71,398.16,54.39,36.01,ferrallitique,5.47,3.08,226.02,90.38,176.14,aspersion,conventionnelle,411.8,8.06,7.07,56.98
2016,Est,cacaotier,petite_saison_pluies,18.4,1281.41,72.83,22.21,3.23,415.11,74.33,27.56,alluvial,5.62,2.41,86.69,21.91,129.95,pluviale,améliorée,541.2,5.58,0.55,3.07
2005,Nord,mil,petite_saison_sèche,34.44,883.49,43.64,20.31,4.27,390.44,52.34,50.21,vertisol,6.23,4.59,19.39,19.09,47.1,gravitaire,biologique,540.5,3.33,1.21,4.03
2015,Ouest,maïs,petite_saison_pluies,23.73,1868.06,67.1,20.04,3.42,413.21,54.41,48.15,andosolique,5.67,1.93,78.6,48.55,94.84,aspersion,traditionnelle,1335.9,2.06,2.06,4.24
2016,Ouest,maïs,grande_saison_pluies,23.8,1636.5,71.34,19.83,3.89,415.81,65.1,59.73,andosolique,5.98,2.42,81.95,69.46,83.4,goutte-à-goutte,intégrée,1002.2,5.91,0.78,4.61
2010,Sud-Ouest,thé,grande_saison_pluies,24.63,2634.48,92.34,22.12,4.59,400.5,52.05,51.32,alluvial,5.07,4.21,126.97,36.83,64.34,aspersion,traditionnelle,130.9,2.25,1.64,3.69
2022,Sud-Ouest,poivre,petite_saison_sèche,25.37,2793.58,96.33,19.98,5.91,429.2,60.2,8.91,ferrallitique,6.23,1.84,56.44,23.24,84.02,goutte-à-goutte,biologique,48.6,1.66,1.38,2.29
2010,Extrême-Nord,arachide,saison_sèche,36.45,378.67,29.77,17.07,5.85,405.26,51.35,38.52,vertisol,5.75,1.97,11.48,41.57,70.18,gravitaire,conventionnelle,312.9,4.28,1.19,5.09
2018,Est,palmier_à_huile,saison_sèche,23.19,1649.61,75.38,13.69,4.02,423.39,55.27,66.48,alluvial,4.73,2.57,113.88,59.45,205.87,goutte-à-goutte,conventionnelle,767.9,0.15,11.98,1.8
2018,Est,riz,petite_saison_pluies,24.13,1702.69,77.33,16.63,3.55,422.24,52.91,59.8,alluvial,6.08,2.35,83.77,52.09,76.17,aspersion,améliorée,527.9,2.35,2.79,6.56
2000,Sud,café_robusta,saison_sèche,29.12,1635.2,89.86,18.7,4.86,384.55,55.61,20.1,ferrallitique,5.51,2.23,29.21,41.92,131.06,pluviale,intégrée,704.1,1.82,0.5,0.91
2007,Littoral,bananier,grande_saison_pluies,25.13,2776.7,81.11,26.59,5.07,393.42,42.47,31.78,alluvial,6.32,3.55,229.85,58.02,263.77,non_irriguée,améliorée,8.6,0.65,12.7,8.25
2023,Centre,palmier_à_huile,grande_saison_pluies,27.27,1362.91,72.97,23.78,5.35,434.96,53.38,40.63,ferrallitique,5.53,4.83,86.07,38.97,182.79,gravitaire,traditionnelle,755.0,1.59,16.04,25.5
2024,Sud-Ouest,palmier_à_huile,saison_sèche,23.11,3041.85,88.5,19.12,3.96,428.12,68.5,30.53,volcanique,6.13,4.43,66.59,51.25,170.05,gravitaire,conventionnelle,72.2,4.91,10.19,50.03
2009,Littoral,cacaotier,saison_sèche,26.43,2422.28,82.23,14.42,5.97,401.42,42.5,35.84,sableux_côtier,6.51,4.53,59.0,32.06,124.67,gravitaire,biologique,64.7,4.11,0.57,2.34
2012,Extrême-Nord,niébé,grande_saison_pluies,42.39,788.87,39.43,23.79,3.7,403.49,42.69,36.19,vertisol,5.52,3.63,15.37,33.0,59.77,aspersion,conventionnelle,369.4,0.43,0.71,0.31
2018,Centre,maïs,petite_saison_pluies,25.59,1772.9,77.69,17.94,5.04,420.38,60.58,45.41,ferrallitique,5.93,1.92,111.74,58.38,100.67,goutte-à-goutte,biologique,696.5,1.22,1.5,1.83
2008,Nord,arachide,saison_sèche,29.43,1054.22,56.71,23.59,4.9,399.08,63.91,39.55,sableux,4.75,4.39,19.07,38.62,66.53,goutte-à-goutte,traditionnelle,263.2,3.0,1.32,3.96
2014,Ouest,café_arabica,petite_saison_pluies,21.2,1683.03,64.78,16.55,5.41,413.77,92.26,5.15,ferrallitique_rouge,6.09,3.63,96.21,33.95,92.16,aspersion,biologique,1724.8,2.35,0.36,0.85
2003,Centre,bananier,grande_saison_pluies,22.14,1508.64,87.04,16.81,4.13,390.52,100,55.82,hydromorphe,5.32,2.84,159.31,37.53,339.93,non_irriguée,biologique,620.7,0.29,19.74,5.72
2010,Est,palmier_à_huile,grande_saison_pluies,20.88,1503.51,75.72,10.29,4.02,409.93,69.82,32.86,hydromorphe,6.08,2.9,102.37,49.62,171.01,non_irriguée,améliorée,668.5,5.3,9.0,47.7
2017,Est,riz,petite_saison_sèche,21.72,1663.98,75.79,17.14,3.2,418.14,58.96,38.58,ferrallitique,5.9,1.57,94.42,68.52,109.68,aspersion,conventionnelle,788.0,0.52,2.52,1.31
2021,Centre,ananas,petite_saison_pluies,22.01,1430.01,72.7,20.71,4.19,427.31,56.18,29.06,ferrallitique,5.69,1.86,64.83,30.8,219.7,non_irriguée,biologique,665.0,3.21,23.64,75.88
2012,Sud,palmier_à_huile,petite_saison_sèche,24.5,1972.49,89.23,23.92,4.94,410.55,44.48,38.3,ferrallitique,5.77,1.16,83.88,36.23,161.88,pluviale,biologique,762.6,2.5,25.64,64.1
2005,Sud,palmier_à_huile,petite_saison_pluies,21.34,1460.97,73.23,22.2,5.63,399.03,59.11,36.48,sableux_forestier,5.27,3.84,109.99,61.02,162.44,aspersion,conventionnelle,608.9,0.1,10.52,1.05
2006,Ouest,café_arabica,saison_sèche,21.99,2084.08,77.77,10.02,4.23,392.01,57.79,34.0,limoneux,6.14,3.54,105.39,5,90.65,pluviale,conventionnelle,1397.9,3.6,0.34,1.22
2001,Sud-Ouest,ananas,saison_sèche,23.88,3185.62,91.86,13.71,2.75,386.08,52.05,52.54,volcanique,5.12,1.33,71.81,36.69,247.63,aspersion,traditionnelle,181.8,2.83,10.27,29.06
2006,Adamaoua,soja,saison_sèche,26.74,1675.16,68.29,23.68,3.66,394.96,66.26,38.07,brun_eutrophe,6.77,2.27,21.73,51.58,73.68,non_irriguée,conventionnelle,1021.1,1.06,0.51,0.54
2007,Centre,ananas,petite_saison_sèche,20.53,1518.78,68.03,17.39,5.15,391.45,32.92,57.87,hydromorphe,5.64,1.97,112.11,39.46,168.0,gravitaire,intégrée,505.1,0.1,25.28,2.53
2005,Ouest,maïs,saison_sèche,12.53,1549.94,75.41,19.23,3.49,380.43,81.0,22.92,ferrallitique_rouge,6.71,2.37,120.21,49.85,78.9,goutte-à-goutte,améliorée,2005.6,2.0,0.99,1.98
2007,Littoral,macabo,saison_sèche,27.1,2864.18,92.4,17.09,5.72,395.28,61.8,36.02,ferrallitique,5.73,4.02,35.49,24.89,70.64,aspersion,conventionnelle,60.1,7.06,5.05,35.65
2012,Nord,tomate,petite_saison_sèche,40.6,883.65,51.05,21.26,6.51,405.56,65.02,36.2,sableux,6.15,2.06,122.24,64.63,131.41,non_irriguée,intégrée,462.0,0.1,6.2,0.62
2006,Est,cacaotier,petite_saison_sèche,28.57,1648.93,83.48,15.3,4.34,393.49,80.05,26.95,alluvial,5.54,3.74,97.76,23.89,117.93,goutte-à-goutte,biologique,626.0,0.67,0.48,0.32
2011,Sud,manioc,saison_sèche,22.23,1774.63,80.88,26.75,4.46,413.56,26.49,65.26,ferrallitique,6.8,3.53,63.19,40.53,103.73,pluviale,biologique,651.1,2.55,4.83,12.32
2018,Sud-Ouest,poivre,saison_sèche,28.02,3584.65,85.65,16.83,4.8,425.07,28.74,33.0,ferrallitique,5.08,3.79,43.75,24.04,104.47,pluviale,conventionnelle,169.0,0.1,0.98,0.1
2004,Nord,sorgho,petite_saison_sèche,29.75,957.63,46.86,20.66,5.49,390.6,49.61,35.37,vertisol,5.56,3.88,56.05,23.76,33.58,goutte-à-goutte,conventionnelle,288.6,5.0,1.24,6.2
2015,Ouest,tomate,petite_saison_pluies,18.43,2116.04,68.26,22.2,5.34,411.96,54.03,21.97,andosolique,6.34,4.54,61.28,27.64,168.47,pluviale,améliorée,1884.1,5.44,1.41,7.67
2009,Ouest,café_arabica,grande_saison_pluies,17.21,1796.05,65.08,11.92,5.77,393.77,55.63,26.77,ferrallitique_rouge,6.07,2.74,73.21,54.94,85.5,pluviale,améliorée,1709.1,1.8,0.87,1.57
2008,Adamaoua,soja,grande_saison_pluies,18.68,1251.4,44.7,17.12,3.76,397.15,50.93,59.08,limoneux,6.0,1.87,15.99,38.62,67.82,goutte-à-goutte,biologique,1099.6,4.53,0.7,3.17
2011,Extrême-Nord,arachide,petite_saison_pluies,45,758.61,35.67,16.17,4.87,407.07,62.48,41.41,halomorphe,5.75,0.79,15.68,38.53,48.03,goutte-à-goutte,traditionnelle,248.2,2.96,1.0,2.96
2003,Adamaoua,patate_douce,grande_saison_pluies,19.03,1577.32,58.99,17.46,4.2,380.2,58.96,39.9,limoneux,5.85,3.39,43.57,17.87,67.52,pluviale,conventionnelle,1215.0,0.1,7.99,0.8
2003,Littoral,bananier,saison_sèche,28.62,2358.48,87.29,22.12,5.38,385.44,46.35,61.11,sableux_côtier,5.46,4.61,235.66,43.76,323.52,gravitaire,conventionnelle,47.5,2.19,14.05,30.77
2000,Nord,sorgho,saison_sèche,25.01,735.14,46.19,18.46,3.18,385.33,49.08,25.5,vertisol,4.91,2.68,80.09,46.92,39.5,aspersion,conventionnelle,277.0,1.03,0.45,0.46
2014,Nord-Ouest,café_arabica,grande_saison_pluies,16.11,1783.77,58.13,14.19,1.86,404.14,58.9,23.45,andosolique,5.49,1.49,102.44,33.02,105.12,pluviale,intégrée,1469.0,3.49,0.35,1.22
2002,Nord,mil,grande_saison_pluies,28.99,951.36,45.09,18.62,3.69,395.58,39.85,23.5,vertisol,6.28,1.98,48.53,5.96,46.93,non_irriguée,améliorée,487.0,0.1,0.68,0.07
2013,Est,palmier_à_huile,saison_sèche,23.92,1412.57,83.13,24.38,3.07,403.74,57.21,34.05,hydromorphe,5.0,3.09,81.23,63.66,155.97,goutte-à-goutte,biologique,549.4,2.57,14.87,38.22
2022,Sud,café_robusta,petite_saison_pluies,22.66,1545.21,82.36,20.62,4.29,426.4,100,26.53,hydromorphe,6.06,3.05,69.24,27.27,86.75,aspersion,améliorée,734.7,3.38,0.63,2.13
2012,Ouest,pomme_de_terre,grande_saison_pluies,21.74,1558.49,71.86,13.79,4.21,408.19,39.14,25.67,limoneux,5.99,4.34,136.18,50.19,165.29,non_irriguée,intégrée,1739.4,0.1,4.27,0.43
2012,Ouest,oignon,petite_saison_sèche,16.65,1384.82,76.31,22.0,2.16,411.34,50.18,46.95,ferrallitique_rouge,6.94,2.58,83.08,59.72,159.32,non_irriguée,améliorée,1525.8,4.17,3.2,13.34
2007,Sud,cacao,saison_sèche,25.34,2160.69,78.61,14.12,5.05,394.09,70.07,17.73,sableux_forestier,6.6,2.28,81.13,31.43,109.19,pluviale,biologique,586.9,2.96,0.43,1.27
2007,Extrême-Nord,arachide,petite_saison_sèche,30.91,841.59,22.76,13.61,5.38,399.75,69.11,40.86,sableux,5.64,1.89,9.64,30.37,58.84,gravitaire,biologique,267.4,1.88,2.26,4.25
2023,Extrême-Nord,arachide,petite_saison_sèche,35.1,764.9,27.52,16.53,5.68,433.87,65.79,42.38,halomorphe,6.24,4.03,11.72,38.01,41.03,goutte-à-goutte,biologique,272.2,4.81,1.21,5.82
2000,Centre,maïs,saison_sèche,21.64,1230.7,80.83,18.95,4.35,381.53,63.56,29.68,ferrallitique,6.03,3.16,93.9,34.36,93.84,aspersion,intégrée,819.1,8.27,1.46,12.07
2004,Est,riz,petite_saison_sèche,27.23,1636.33,75.53,8,4.19,386.34,23.76,31.72,alluvial,5.94,2.91,92.93,39.23,96.58,non_irriguée,améliorée,655.6,0.1,3.38,0.34
2002,Sud,bananier,petite_saison_sèche,24.71,1879.99,89.85,19.27,4.38,383.24,50.93,28.89,ferrallitique,5.8,1.91,213.95,73.18,355.65,pluviale,améliorée,702.0,4.06,8.02,32.56
2006,Extrême-Nord,niébé,saison_sèche,32.24,521.87,29.23,22.68,4.09,388.79,25.63,52.49,sableux,5.78,4.09,12.76,31.79,37.74,gravitaire,traditionnelle,336.6,2.45,0.9,2.21
2008,Extrême-Nord,mil,grande_saison_pluies,41.11,761.14,20,14.41,6.92,398.82,59.92,35.1,halomorphe,5.66,3.59,33.76,22.1,49.19,pluviale,intégrée,400.6,2.6,0.83,2.16
2007,Sud,café_robusta,petite_saison_sèche,25.8,1749.93,77.41,12.76,3.56,396.36,29.34,24.24,ferrallitique,5.65,3.33,85.46,41.83,100.66,goutte-à-goutte,biologique,389.6,2.69,0.4,1.08
2017,Centre,maïs,grande_saison_pluies,22.29,1453.81,82.02,16.69,3.41,425.99,42.85,25.32,hydromorphe,5.93,1.79,140.21,41.16,85.34,non_irriguée,améliorée,750.9,1.24,1.28,1.59
2012,Sud,cacao,petite_saison_pluies,26.79,1350.43,74.79,8,4.73,415.44,52.96,43.63,ferrallitique,5.59,2.45,107.99,35.44,136.44,non_irriguée,biologique,528.5,2.16,0.34,0.73
2016,Nord,tomate,petite_saison_pluies,38.74,914.35,34.05,19.58,3.95,421.04,54.8,33.85,sableux,5.84,2.01,74.61,77.98,169.45,gravitaire,biologique,520.6,0.91,4.89,4.45
2012,Littoral,maïs,saison_sèche,32.48,2245.74,88.86,17.56,3.68,405.64,34.07,44.72,sableux_côtier,5.48,1.78,90.41,53.71,81.82,gravitaire,intégrée,43.6,1.02,0.31,0.32
2017,Adamaoua,riz,grande_saison_pluies,18.89,1568.69,46.73,20.55,5.53,419.48,11.39,49.3,limoneux,6.3,2.06,116.35,63.4,93.3,pluviale,améliorée,979.1,1.67,1.51,2.52
2001,Ouest,tomate,saison_sèche,22.44,1946.94,67.24,18.89,6.18,383.86,56.41,38.43,limoneux,6.71,3.32,143.54,59.07,128.05,pluviale,intégrée,1614.3,4.45,5.17,23.01
2013,Nord-Ouest,pomme_de_terre,grande_saison_pluies,15.77,1520.02,76.97,24.49,3.38,408.92,37.95,32.64,limon-argileux,6.31,3.33,133.27,82.03,254.19,pluviale,biologique,2610.4,0.85,6.93,5.89
2006,Est,palmier_à_huile,saison_sèche,22.65,1896.71,84.92,20.97,4.91,388.75,48.79,19.05,hydromorphe,5.35,3.74,99.69,50.46,147.9,gravitaire,conventionnelle,456.3,0.1,17.72,1.77
2024,Est,palmier_à_huile,petite_saison_sèche,24.63,1294.28,90.57,24.76,3.67,440.48,72.37,54.76,hydromorphe,5.59,5.25,86.77,46.5,264.83,pluviale,traditionnelle,732.9,4.31,8.29,35.73
2009,Sud-Ouest,ananas,saison_sèche,22.45,2929.9,77.86,15.18,4.52,399.33,68.77,55.95,ferrallitique,5.04,5.92,84.19,35.03,238.9,pluviale,traditionnelle,276.0,0.81,11.57,9.37
