annee,region,culture,saison,temperature_C,precipitations_mm,humidite_pct,rayonnement_MJm2,etp_mmd,usage_terres_pct,stress_ecologique_idx,type_sol,ph_sol,matiere_organique_pct,N_kgha,P_kgha,K_kgha,irrigation,pratique_agricole,altitude_m,superficie_ha,rendement_tha,NK_ratio,NP_ratio,NPK_total,indice_aridite,bilan_hydrique,temp_x_humidite,region_encoded,culture_encoded,saison_encoded,type_sol_encoded,irrigation_encoded,pratique_agricole_encoded
2012,Nord,mil,petite_saison_pluies,24.97,835.51,55.3,20.37,3.67,52.0,49.72,vertisol,7.11,1.03,30.64,21.13,52.99,aspersion,améliorée,317.0,3.8,0.46,0.5675125023152435,1.384545865341166,104.75999999999999,1.6013556323295597,-504.03999999999996,13.808409999999999,5,12,1,14,0,0
2015,Ouest,maïs,petite_saison_pluies,25.11,1782.96,71.41,10.21,5.91,30.1,39.32,ferrallitique_rouge,5.63,2.53,116.69,63.33,117.55,non_irriguée,améliorée,1738.6,2.41,1.76,0.9843104175453395,1.8139281828073994,297.57,1.2091919101325141,-374.19000000000005,17.931050999999997,7,11,1,6,3,0
2023,Nord-Ouest,tomate,grande_saison_pluies,20.18,1914.27,85.72,17.81,2.5,33.4,47.8,ferrallitique_rouge,6.32,4.19,163.12,65.37,228.74,goutte-à-goutte,traditionnelle,1902.2,7.04,7.87,0.7100200226342822,2.457736929335543,457.23,0.47643413200227647,1001.77,17.298296,6,23,0,6,1,4
2008,Sud,ananas,petite_saison_sèche,26.35,1737.62,86.54,23.57,5.1,86.55,38.12,ferrallitique,5.57,2.28,53.09,30.41,176.31,pluviale,conventionnelle,715.7,3.01,20.63,0.29941909649765946,1.690226042661573,259.81,1.0706767436242537,-123.87999999999988,22.80329,8,0,2,4,4,2
2017,Est,bananier,petite_saison_sèche,27.81,1210.69,79.35,9.33,4.17,84.47,35.47,ferrallitique,5.23,3.62,184.22,55.44,252.48,aspersion,biologique,597.9,5.03,18.91,0.7267634527378887,3.2639971651311126,492.14,1.2561381211365943,-311.3599999999999,22.067234999999997,2,2,2,4,0,1
2010,Littoral,cacaotier,grande_saison_pluies,27.31,2839.04,84.28,16.27,2.94,52.32,15.41,sableux_côtier,6.04,1.79,111.31,36.33,125.08,goutte-à-goutte,améliorée,173.0,4.65,0.42,0.8828521573604061,2.981784087864988,272.71999999999997,0.3778467908902691,1765.94,23.016868,4,4,0,12,1,0
2006,Sud,café_robusta,saison_sèche,20.63,1480.44,84.59,14.11,4.26,59.13,35.72,sableux_forestier,6.31,4.37,117.0,7.04,81.46,goutte-à-goutte,biologique,869.2,3.83,0.56,1.4188697550327432,14.55223880597015,205.5,1.049586888432876,-74.45999999999981,17.450917,8,6,3,13,1,1
2021,Sud,ananas,grande_saison_pluies,26.0,1983.5,88.95,22.77,3.37,47.78,48.04,hydromorphe,5.95,2.79,123.22,20.27,121.35,aspersion,conventionnelle,564.8,2.6,13.84,1.0071107478545158,5.793135872120358,264.84000000000003,0.6198286722096246,753.45,23.127000000000002,8,0,0,8,0,2
2011,Nord-Ouest,maïs,saison_sèche,9.95,1532.09,67.21,16.96,1.95,49.2,39.88,ferrallitique_rouge,5.93,5.56,97.99,34.24,53.71,goutte-à-goutte,intégrée,1644.9,3.66,1.26,1.7910802412721623,2.7806469920544834,185.94,0.46425845840752994,820.3399999999999,6.687394999999999,6,11,3,6,1,3
2009,Sud,café_robusta,saison_sèche,22.39,1790.49,73.86,13.05,4.71,62.01,55.67,hydromorphe,6.12,3.42,93.56,29.18,108.58,goutte-à-goutte,traditionnelle,568.7,1.55,0.64,0.8538054389487133,3.100066269052353,231.32,0.9596202044108536,71.33999999999992,16.537254,8,6,3,8,1,4
2023,Nord-Ouest,café_arabica,petite_saison_pluies,15.24,1725.91,59.69,19.78,3.96,49.4,35.89,limon-argileux,5.88,2.06,81.15,34.4,124.47,pluviale,biologique,2197.6,1.45,0.94,0.6467681517494223,2.2923728813559325,240.02,0.8369862934374114,280.51,9.096756000000001,6,5,1,9,4,1
2001,Littoral,maïs,saison_sèche,23.36,2189.39,78.12,16.99,3.98,55.22,35.72,sableux_côtier,6.56,3.41,115.32,47.58,75.68,aspersion,améliorée,31.1,1.41,1.15,1.5039123630672924,2.373816385343763,238.57999999999998,0.6632152265121737,736.6899999999998,18.248832,4,11,3,12,0,0
2013,Adamaoua,riz,petite_saison_pluies,21.47,1039.4,50.22,21.88,4.74,43.27,14.62,limoneux,5.67,3.3,117.93,37.66,74.79,goutte-à-goutte,biologique,901.9,0.1,2.07,1.5560100277081408,3.050439730988102,230.38,1.6629181084198386,-690.7,10.782233999999999,0,19,1,10,1,1
2019,Nord-Ouest,riz,grande_saison_pluies,24.33,1881.57,65.07,17.55,2.4,56.63,48.42,ferrallitique_rouge,5.52,1.13,90.4,34.9,95.16,aspersion,intégrée,1850.7,1.44,1.38,0.940099833610649,2.518105849582173,220.46,0.46532134263267766,1005.5699999999999,15.831530999999998,6,19,0,6,0,3
2019,Sud,palmier_à_huile,petite_saison_pluies,25.79,1553.52,77.2,23.12,5.49,48.06,47.99,hydromorphe,5.89,5.5,81.17,39.92,188.16,gravitaire,améliorée,465.2,3.93,17.99,0.429107633749207,1.9836265884652982,309.25,1.2890474229987392,-450.33000000000015,19.90988,8,15,1,8,2,0
2019,Est,maïs,saison_sèche,23.03,1842.41,75.65,19.13,5.02,48.99,53.56,ferrallitique,6.48,3.76,139.28,49.42,100.23,gravitaire,conventionnelle,765.2,5.02,1.5,1.3758767163884225,2.7623958746529156,288.93,0.9939731258916897,10.110000000000127,17.422195000000002,2,11,3,4,2,2
2021,Littoral,macabo,saison_sèche,25.1,2276.71,77.21,23.03,4.11,43.91,10.36,alluvial,6.1,2.62,38.83,32.11,107.21,non_irriguée,traditionnelle,131.9,3.32,6.34,0.35883929396543757,1.1727574750830565,178.14999999999998,0.6586220370459804,776.56,19.37971,4,9,3,0,3,4
2014,Est,riz,grande_saison_pluies,24.65,1802.55,78.11,23.99,3.53,63.73,59.9,alluvial,5.93,2.58,91.96,52.17,86.73,gravitaire,biologique,579.7,0.35,0.98,1.0482161176336486,1.7295467368817001,230.86,0.7143966066923566,514.1000000000001,19.254115,2,19,0,0,2,1
2009,Extrême-Nord,coton,grande_saison_pluies,34.95,836.11,50.83,18.11,5.89,61.28,22.11,sableux,6.77,3.37,77.3,17.07,72.35,pluviale,traditionnelle,228.2,4.0,1.29,1.0538513974096797,4.277808522412839,166.72,2.568181003691271,-1313.7399999999998,17.765085000000003,3,7,0,11,4,4
2021,Nord-Ouest,riz,grande_saison_pluies,20.29,1672.29,65.64,17.92,4.54,49.16,54.91,andosolique,6.22,2.66,101.68,50.23,115.77,pluviale,biologique,1408.7,5.65,1.23,0.8707716022951101,1.9847745461643571,267.68,0.9903244506331838,15.190000000000055,13.318356,6,19,0,1,4,1
2004,Nord-Ouest,tomate,petite_saison_sèche,22.15,2009.23,62.17,15.28,3.54,56.45,31.44,limon-argileux,6.39,2.37,106.26,56.0,134.39,aspersion,améliorée,1740.1,2.46,0.15,0.7848437846222026,1.8642105263157895,296.65,0.6427622709839172,717.1300000000001,13.770655,6,23,2,9,0,0
2011,Sud-Ouest,ananas,petite_saison_pluies,22.81,2861.29,90.46,17.93,5.61,68.62,18.17,alluvial,5.38,4.47,71.7,48.11,194.39,aspersion,traditionnelle,297.2,3.6,22.54,0.36695839091048676,1.4599877825290166,314.2,0.7153887272079349,813.6399999999999,20.633925999999995,9,0,1,0,0,4
2008,Adamaoua,riz,saison_sèche,22.65,1381.41,60.71,20.58,4.92,28.62,35.69,brun_eutrophe,6.17,2.6,151.57,68.31,96.89,non_irriguée,améliorée,1098.7,0.1,2.91,1.5483706200837675,2.186841725580724,316.77,1.29903574192895,-414.3899999999999,13.750815,0,19,3,2,3,0
2024,Adamaoua,riz,saison_sèche,30.53,1560.88,62.56,13.61,5.64,54.08,34.83,limoneux,5.87,3.77,101.14,53.73,114.3,gravitaire,traditionnelle,1200.9,3.47,0.91,0.8771899392888118,1.8479809976247032,269.17,1.3180269931108664,-497.7199999999998,19.099568,0,19,3,10,2,4
2010,Nord,oignon,petite_saison_sèche,31.3,575.79,58.69,19.96,3.91,32.05,40.45,brun_subaride,6.6,0.3,49.64,36.1,120.76,gravitaire,traditionnelle,372.6,3.93,1.78,0.4076872536136662,1.3380053908355796,206.5,2.4742974046013284,-851.3600000000001,18.369970000000002,5,14,2,3,2,4
2001,Extrême-Nord,mil,petite_saison_sèche,32.0,682.24,39.54,20.02,5.23,64.98,34.61,vertisol,5.93,4.2,37.3,22.44,48.01,pluviale,biologique,294.0,3.36,0.54,0.7610691695572331,1.5912969283276448,107.75,2.793966980855922,-1226.71,12.6528,3,12,2,14,4,1
2001,Extrême-Nord,sorgho,petite_saison_sèche,33.5,477.9,33.28,19.44,5.97,44.6,53.2,sableux,7.1,2.43,39.2,36.94,32.87,gravitaire,biologique,209.1,2.51,1.14,1.157366400944789,1.0332103321033212,109.00999999999999,4.550114846523282,-1701.1499999999996,11.148800000000001,3,21,2,11,2,1
2022,Adamaoua,haricot,grande_saison_pluies,22.44,1649.89,50.83,19.63,4.87,49.14,48.28,brun_eutrophe,6.16,4.87,27.47,31.2,50.16,goutte-à-goutte,intégrée,1442.4,1.21,0.59,0.5369429241594996,0.8531055900621117,108.83,1.0767222528454348,-127.65999999999985,11.406252,0,8,0,2,1,3
2019,Nord-Ouest,maïs,petite_saison_pluies,18.44,1639.06,71.91,25.48,3.82,92.12,53.23,ferrallitique_rouge,6.15,5.17,105.15,45.15,50.42,aspersion,traditionnelle,2452.9,4.73,1.94,2.044924154025671,2.278439869989166,200.72000000000003,0.8501518237137665,244.76,13.260204000000002,6,11,1,6,0,4
2013,Ouest,café_arabica,petite_saison_sèche,22.86,1912.85,83.1,15.39,4.86,62.27,43.75,limoneux,5.8,2.51,73.72,35.77,140.62,aspersion,conventionnelle,1758.7,2.15,0.95,0.5205479452054794,2.0048952950775085,250.11,0.9268751469550907,138.94999999999982,18.99666,7,5,2,10,0,2
2009,Sud,palmier_à_huile,saison_sèche,25.85,1661.83,89.05,14.86,4.59,79.87,47.7,ferrallitique,4.63,3.76,124.99,40.66,190.74,aspersion,améliorée,552.5,2.9,7.86,0.6518723271096276,3.000240038406145,356.39,1.007529332523469,-13.519999999999982,23.019425000000002,8,15,3,4,0,0
2001,Littoral,macabo,petite_saison_pluies,26.72,2838.53,73.53,18.53,2.69,56.93,28.03,sableux_côtier,6.07,1.46,44.1,37.6,94.21,goutte-à-goutte,intégrée,97.8,0.1,6.35,0.4631866400588174,1.1424870466321244,175.91,0.34577905498445166,1856.6800000000003,19.647216,4,9,1,12,1,3
2014,Adamaoua,patate_douce,petite_saison_pluies,22.03,1398.78,65.74,8.0,5.66,61.18,15.56,limoneux,6.03,6.29,22.66,24.8,119.02,gravitaire,traditionnelle,1299.8,3.62,2.33,0.18880186635560742,0.8782945736434108,166.48,1.4758747803226222,-667.1200000000001,14.482522,0,16,1,10,2,4
2007,Nord-Ouest,haricot,petite_saison_sèche,19.63,2217.63,71.4,22.48,5.0,76.45,30.76,ferrallitique_rouge,6.26,2.07,34.11,34.27,64.14,pluviale,améliorée,1486.5,3.7,0.6,0.5236413877801658,0.9671108590870428,132.51999999999998,0.8225797000851877,392.6300000000001,14.015820000000001,6,8,2,6,4,0
2012,Adamaoua,patate_douce,petite_saison_pluies,25.04,1241.45,72.0,19.13,3.49,42.98,34.89,brun_eutrophe,5.56,3.08,47.24,12.78,87.93,aspersion,traditionnelle,786.7,0.13,3.72,0.5312043180029237,3.428156748911466,147.95000000000002,1.0252726467865911,-32.40000000000009,18.0288,0,16,1,2,0,4
2003,Extrême-Nord,mil,petite_saison_pluies,33.68,634.77,32.87,15.65,4.06,72.58,42.09,sableux,6.23,2.34,42.76,26.09,39.78,non_irriguée,conventionnelle,209.2,1.83,1.1,1.0485532123589993,1.5784422296050202,108.63,2.3308743728077763,-847.1299999999999,11.070616,3,12,1,11,3,2
2007,Sud,cacao,grande_saison_pluies,23.63,1574.06,100.0,16.15,4.72,68.45,32.21,hydromorphe,5.78,1.81,62.02,46.72,148.18,gravitaire,traditionnelle,644.8,2.9,0.91,0.41573937525137417,1.2996647108130763,256.92,1.0937996012850304,-148.74,23.63,8,3,0,8,2,4
2003,Est,palmier_à_huile,petite_saison_sèche,22.33,1551.58,85.88,20.5,4.2,11.58,35.04,alluvial,5.8,2.64,101.53,72.03,201.88,pluviale,améliorée,750.6,4.16,20.32,0.5004436119873817,1.3902505819526223,375.44,0.9873887335918279,18.579999999999927,19.177003999999997,2,15,2,0,4,0
2000,Sud,bananier,saison_sèche,26.19,1670.86,86.27,18.65,5.52,59.11,24.84,sableux_forestier,6.09,5.86,222.46,73.59,277.12,aspersion,améliorée,696.8,4.16,19.44,0.799870559470732,2.9824373240380746,573.1700000000001,1.2051248310265215,-343.94000000000005,22.594113000000004,8,2,3,13,0,0
2007,Est,maïs,petite_saison_sèche,24.97,1517.09,83.13,19.48,5.35,41.96,45.21,hydromorphe,6.58,3.17,112.11,23.86,53.28,gravitaire,intégrée,786.8,1.32,0.1,2.0654016212232866,4.509654062751408,189.25,1.2863203103900296,-435.65999999999985,20.757560999999995,2,11,2,8,2,3
2008,Sud,café_robusta,grande_saison_pluies,21.79,1694.75,90.95,20.27,3.49,86.23,31.45,ferrallitique,5.95,2.66,61.59,35.89,108.13,goutte-à-goutte,conventionnelle,592.8,0.1,0.79,0.5643727664253643,1.6695581458389808,205.61,0.7512015332448769,420.89999999999986,19.818005,8,6,0,4,1,2
2017,Nord-Ouest,haricot,petite_saison_sèche,20.8,1757.74,73.02,20.07,3.93,58.48,21.24,andosolique,6.39,3.55,20.87,43.26,75.89,gravitaire,biologique,1945.9,2.91,0.75,0.2714267134867993,0.4715318572074108,140.01999999999998,0.8156123133607014,323.28999999999996,15.18816,6,8,2,1,2,1
2009,Adamaoua,maïs,saison_sèche,26.68,1066.43,60.28,15.81,2.97,26.45,37.14,limoneux,5.82,4.43,112.22,35.25,89.73,non_irriguée,biologique,900.1,1.69,2.42,1.2368566075168081,3.0957241379310343,237.2,1.015570107641719,-17.62000000000012,16.082704,0,11,3,10,3,1
2012,Est,cacaotier,grande_saison_pluies,24.05,1395.94,85.94,18.09,3.99,27.44,29.06,alluvial,5.88,3.23,117.29,32.94,102.64,gravitaire,améliorée,640.4,0.1,0.21,1.131705905055963,3.4558043606364177,252.87,1.0425286698068637,-60.41000000000008,20.66857,2,4,0,0,2,0
2009,Ouest,oignon,saison_sèche,22.41,1564.27,74.3,22.43,3.18,76.03,36.39,ferrallitique_rouge,6.46,2.34,74.0,64.43,88.45,gravitaire,biologique,1778.4,0.1,2.38,0.8272778088317495,1.1309796729329054,226.88,0.7415334095715117,403.56999999999994,16.65063,7,14,3,6,2,1
2010,Adamaoua,soja,grande_saison_pluies,22.13,1295.06,79.27,16.97,5.83,72.39,59.15,limoneux,6.11,1.48,21.77,36.79,86.1,pluviale,traditionnelle,772.2,1.25,1.23,0.24994259471871413,0.5760783275998942,144.66,1.6418607163248615,-832.8899999999999,17.542451,0,20,0,10,4,4
2021,Sud,manioc,petite_saison_sèche,23.96,1741.24,84.86,18.34,5.03,45.59,38.72,ferrallitique,5.47,3.5,44.65,30.01,85.22,non_irriguée,intégrée,618.3,5.06,11.23,0.5178612850846671,1.439858110287004,159.88,1.0537870787032786,-94.71000000000004,20.332456,8,10,2,4,3,3
2024,Adamaoua,patate_douce,petite_saison_sèche,19.21,1233.17,59.35,23.23,4.67,88.41,40.64,brun_eutrophe,6.07,3.04,55.78,24.22,129.36,non_irriguée,conventionnelle,940.6,4.25,5.23,0.42789199140840745,2.211736716891356,209.36,1.3811306384047577,-471.3799999999999,11.401135000000002,0,16,2,2,3,2
2017,Centre,maïs,grande_saison_pluies,21.45,1900.09,81.56,13.73,5.24,30.25,7.62,ferrallitique,5.61,2.2,129.89,29.74,92.0,pluviale,intégrée,934.5,0.1,1.05,1.3966666666666665,4.225439167208848,251.63,1.0060544214108749,-12.510000000000218,17.49462,1,11,0,4,4,3
2012,Nord-Ouest,haricot,grande_saison_pluies,14.57,1539.01,80.64,19.27,3.56,43.06,40.72,limon-argileux,6.32,3.32,25.1,44.99,64.73,non_irriguée,améliorée,2031.2,0.77,0.68,0.38186520614635633,0.5457708197434225,134.82,0.8437607548002936,239.6099999999999,11.749248,6,8,0,9,3,0
2004,Nord,mil,saison_sèche,36.36,830.52,44.93,17.42,5.6,43.46,28.33,sableux,6.75,2.6,19.09,23.11,29.34,pluviale,améliorée,516.0,2.54,0.87,0.6292023731048121,0.7917876399834094,71.54,2.4581489320761976,-1213.4799999999998,16.336548,5,12,3,11,4,0
2013,Sud,manioc,petite_saison_pluies,25.01,1470.58,77.25,26.04,3.74,52.18,35.2,hydromorphe,5.9,4.33,56.17,14.32,103.96,gravitaire,conventionnelle,757.9,1.44,10.49,0.53515625,3.66644908616188,174.45,0.9276423979668114,105.47999999999979,19.320225,8,10,1,8,2,2
2024,Centre,palmier_à_huile,grande_saison_pluies,28.27,1408.68,74.24,20.0,5.04,65.7,16.25,ferrallitique,5.88,4.33,130.76,42.63,162.66,non_irriguée,conventionnelle,643.4,6.09,12.06,0.7989734816082121,2.997020398808159,336.04999999999995,1.3049770160603824,-430.91999999999985,20.987648,1,15,0,4,3,2
2017,Sud-Ouest,poivre,grande_saison_pluies,24.19,3133.9,90.26,11.64,3.38,58.7,38.5,alluvial,5.58,4.21,48.99,23.85,82.37,goutte-à-goutte,intégrée,0.0,7.71,0.72,0.587621446563512,1.9714285714285713,155.21,0.3935372739162334,1900.2,21.833894,9,17,0,0,1,3
2012,Est,cacaotier,petite_saison_pluies,31.15,1513.56,92.47,16.88,4.87,47.94,41.47,ferrallitique,5.93,3.61,102.55,40.96,129.22,pluviale,traditionnelle,888.8,5.94,0.34,0.7875134387958839,2.443994280266921,272.73,1.1736411895203889,-263.99,28.804404999999996,2,4,1,4,4,4
2020,Sud,cacao,grande_saison_pluies,24.12,1543.69,91.99,20.64,2.36,42.55,56.58,hydromorphe,6.07,1.21,63.03,49.81,124.49,pluviale,améliorée,494.4,2.61,0.61,0.5022710972985895,1.2405038378271993,237.32999999999998,0.5576523444833591,682.2900000000001,22.187988,8,3,0,8,4,0
2012,Extrême-Nord,arachide,saison_sèche,33.23,619.45,20.25,10.77,4.26,62.18,47.73,vertisol,5.35,0.87,10.64,36.66,61.27,aspersion,améliorée,362.7,3.67,1.1,0.17086879717359885,0.2825278810408922,108.57,2.5060842936578287,-935.4499999999998,6.729074999999999,3,1,3,14,0,0
2019,Sud-Ouest,poivre,saison_sèche,21.22,3250.13,94.28,20.71,4.62,27.15,52.48,volcanique,5.21,3.11,55.48,12.12,84.49,gravitaire,traditionnelle,279.2,0.1,1.45,0.6489647912036496,4.228658536585366,152.08999999999997,0.5186811969991971,1563.8300000000002,20.006216,9,17,3,15,2,4
2010,Sud-Ouest,bananier,grande_saison_pluies,28.23,2820.98,94.67,29.66,6.09,65.89,44.24,volcanique,6.2,3.06,261.64,70.14,291.55,aspersion,traditionnelle,397.9,7.68,8.82,0.8943428473765167,3.677818386280573,623.3299999999999,0.7876916207769012,598.1300000000001,26.725341000000004,9,2,0,15,0,4
2007,Extrême-Nord,mil,petite_saison_sèche,38.6,615.56,30.92,15.15,5.64,58.12,19.04,halomorphe,5.86,3.53,30.37,19.24,24.28,pluviale,biologique,267.6,0.1,0.83,1.2013449367088607,1.5004940711462453,73.89,3.3388478007006617,-1443.04,11.935120000000001,3,12,2,7,4,1
2020,Sud-Ouest,ananas,petite_saison_pluies,26.19,2600.24,90.42,15.37,4.23,58.2,31.85,alluvial,5.96,2.7,102.93,23.39,221.77,gravitaire,intégrée,360.2,1.38,14.11,0.4620460564707995,4.220172201722018,348.09000000000003,0.5935438483184943,1056.2899999999997,23.680998,9,0,1,0,2,3
2004,Adamaoua,patate_douce,petite_saison_sèche,21.28,1429.54,66.0,13.19,4.64,35.2,30.04,ferrallitique_lessivé,6.17,4.46,62.75,17.61,117.75,aspersion,traditionnelle,1291.3,3.62,9.92,0.5284210526315789,3.371843095110156,198.11,1.183888601507123,-264.05999999999995,14.0448,0,16,2,5,0,4
2012,Sud-Ouest,thé,petite_saison_sèche,22.98,2754.9,99.36,18.45,5.99,40.75,19.08,alluvial,4.85,2.87,142.52,54.11,56.91,gravitaire,biologique,409.3,1.27,1.53,2.4610602659298917,2.586100526220287,253.54,0.7933343009543161,568.5500000000002,22.832928000000003,9,22,2,0,2,1
2009,Est,riz,grande_saison_pluies,20.23,1372.7,80.83,18.02,4.32,58.31,28.92,ferrallitique,5.96,4.05,56.44,49.22,59.88,pluviale,conventionnelle,749.5,0.1,2.65,0.9270696452036793,1.1238550378335324,165.54,1.147848875300284,-204.10000000000014,16.351909,2,19,0,4,4,2
2016,Centre,tomate,petite_saison_pluies,26.96,1372.78,98.02,17.08,5.08,45.16,46.46,ferrallitique,5.96,3.9,110.29,89.07,189.04,non_irriguée,intégrée,689.1,4.71,12.04,0.5803515049463271,1.2244920617297659,388.4,1.3497066488083973,-481.4200000000001,26.426192,1,23,1,4,3,3
2011,Nord,tomate,petite_saison_sèche,37.89,901.74,37.93,24.64,5.48,56.58,16.24,vertisol,6.41,2.44,121.75,35.96,223.37,pluviale,conventionnelle,459.1,1.65,5.49,0.5426304764451575,3.2941017316017316,381.08000000000004,2.215698872322042,-1098.46,14.371677,5,23,2,14,4,2
2021,Centre,tomate,petite_saison_sèche,24.19,1596.37,81.39,28.88,4.21,39.82,49.25,ferrallitique,6.23,4.6,164.95,46.12,123.41,aspersion,améliorée,798.7,5.72,8.11,1.325858049995981,3.5006366723259763,334.48,0.9619875169810377,59.7199999999998,19.688241,1,23,2,4,0,0
2006,Nord-Ouest,riz,grande_saison_pluies,12.86,2037.65,71.78,19.72,3.67,59.06,25.64,limon-argileux,6.11,3.22,98.83,60.11,94.61,pluviale,améliorée,1450.4,5.13,1.08,1.0336784855140675,1.6172475863197513,253.55,0.6570769872219361,698.1000000000001,9.230908,6,19,0,9,4,0
2021,Adamaoua,pomme_de_terre,petite_saison_pluies,22.65,1457.38,66.13,11.72,3.66,68.45,38.71,ferrallitique_lessivé,5.11,1.85,108.88,70.5,199.14,pluviale,intégrée,1379.6,1.78,4.69,0.5440191865694014,1.5227972027972028,378.52,0.916016401760858,121.48000000000002,14.978444999999997,0,18,1,5,4,3
2017,Sud,cacao,grande_saison_pluies,24.69,1562.4,87.01,21.5,4.92,77.04,38.67,sableux_forestier,6.13,2.89,79.66,44.96,119.3,pluviale,intégrée,545.6,3.63,0.9,0.6621778886118038,1.7332463011314185,243.92000000000002,1.1486503773826275,-233.39999999999986,21.482769000000005,8,3,0,13,4,3
2024,Littoral,bananier,grande_saison_pluies,24.36,2945.17,80.47,18.99,4.11,65.9,43.46,alluvial,5.97,2.79,231.7,87.11,397.08,aspersion,traditionnelle,138.2,2.2,5.08,0.582043810289389,2.629667461128135,715.89,0.5091865031549435,1445.02,19.602491999999998,4,2,0,0,0,4
2004,Est,palmier_à_huile,grande_saison_pluies,26.36,1430.28,77.41,16.22,2.74,62.77,24.43,ferrallitique,5.91,1.84,118.53,39.66,220.75,gravitaire,intégrée,673.5,1.21,10.02,0.5345208568207441,2.915150024594196,378.94,0.69874517914035,430.17999999999995,20.405276,2,15,0,4,2,3
2015,Nord,oignon,petite_saison_sèche,28.59,911.42,49.28,17.33,3.89,61.65,19.55,vertisol,6.44,2.34,69.56,61.75,130.79,non_irriguée,traditionnelle,173.2,0.1,4.32,0.5278093937324532,1.1085258964143427,262.1,1.5561364283992023,-508.4300000000002,14.089151999999999,5,14,2,14,3,4
2023,Sud-Ouest,palmier_à_huile,grande_saison_pluies,25.34,2994.62,90.7,19.78,5.04,45.46,30.57,volcanique,5.46,1.73,128.08,69.17,146.31,non_irriguée,améliorée,287.9,0.7,13.76,0.8694589640893355,1.8252814593130968,343.56,0.614096581008272,1155.02,22.98338,9,15,0,15,3,0
2016,Ouest,haricot,petite_saison_sèche,17.88,1858.74,69.2,15.33,2.65,51.83,44.4,andosolique,5.59,3.55,21.77,40.49,39.26,goutte-à-goutte,intégrée,1509.0,1.36,0.73,0.5407352210630899,0.52470474813208,101.52000000000001,0.520099583812791,891.49,12.37296,7,8,2,1,1,3
2004,Sud,ananas,grande_saison_pluies,26.94,1816.7,82.17,17.33,3.23,64.94,38.83,ferrallitique,5.65,2.28,94.37,23.74,194.79,non_irriguée,traditionnelle,708.8,4.08,22.82,0.4819960161397416,3.814470493128537,312.9,0.6485943775100401,637.75,22.136598000000003,8,0,0,4,3,4
2021,Sud,bananier,saison_sèche,24.72,1687.06,84.66,24.9,4.46,85.67,61.48,ferrallitique,7.11,4.11,198.17,43.67,241.55,gravitaire,conventionnelle,674.4,5.92,9.55,0.817027417027417,4.436310723080367,483.39,0.9643614563463385,59.159999999999854,20.927952,8,2,3,4,2,2
2016,Sud-Ouest,ananas,grande_saison_pluies,26.28,3362.93,94.06,13.29,2.59,42.9,30.23,ferrallitique,5.1,2.84,86.89,29.6,162.22,non_irriguée,conventionnelle,311.6,3.14,10.3,0.5323489768410734,2.8395424836601304,278.71000000000004,0.28102546723623856,2417.58,24.718968,9,0,0,4,3,2
2004,Centre,ananas,petite_saison_sèche,25.19,1591.75,75.81,12.85,3.33,55.44,55.59,hydromorphe,5.21,1.28,105.5,18.26,178.19,goutte-à-goutte,intégrée,652.1,4.62,17.88,0.5887605335119147,5.477673935617861,301.95,0.7631141108146288,376.29999999999995,19.096539000000003,1,0,2,8,1,3
